# ==============================================,,,,,,,,,
# TCC - Log de Teste de Envelhecimento,,,,,,,,,
# ==============================================,,,,,,,,,
# Data/Hora Início: 2026-01-10 11:52:13,,,,,,,,,
# ,,,,,,,,,
# PARÂMETROS PID (FIXOS):,,,,,,,,,
#   Kp = 2.780000,,,,,,,,,
#   Ki = 0.00106000,,,,,,,,,
#   Kd = 5.000000,,,,,,,,,
# ,,,,,,,,,
# MODELO FOPDT IDENTIFICADO:,,,,,,,,,
#   G(s) = 1.56 * exp(-150.6s) / (1307.2s + 1),,,,,,,,,
#   K = 1.56 °C/%,,,,,,,,,
#   θ = 150.6 s,,,,,,,,,
#   τ = 1307.2 s,,,,,,,,,
# ,,,,,,,,,
# CONFIGURAÇÃO:,,,,,,,,,
#   Taxa de Rampa: 1.0 °C/s,,,,,,,,,
#   Intervalo de Amostragem: 1000 ms,,,,,,,,,
#   Janela PWM (SSR): 5000 ms,,,,,,,,,
# ,,,,,,,,,
# LIMITES DE SEGURANÇA:,,,,,,,,,
#   Temp. Máx. Forno: 130.0 °C,,,,,,,,,
#   Temp. Máx. DUT: 130.0 °C,,,,,,,,,
#   Corrente Máx. PSU: 1.5 A,,,,,,,,,
# ==============================================,,,,,,,,,
# ,,,,,,,,,
time_sec,oven_temp_c,oven_setpoint_c,oven_output_pct,psu_voltage_v,psu_current_a,dut_temp_c,dut_slack,dut_volt,
3177.001,99.76,100,0,1,0.05,38.295,60,0.993,3509.839
3178,99.31,100,0,1,0.05,38.379,59,0.992,3510.838
3179,99.76,100,0,1,0.05,37.774,57,0.993,3511.838
3180,99.58,100,0,1,0.05,37.774,59,0.995,3512.838
3180.999,99.42,100,0,1,0.05,38.295,58,0.993,3513.837
3182.001,99.56,100,0,1,0.05,37.518,59,0.994,3514.839
3183,99.91,100,0,1,0.05,38.295,60,0.992,3515.838
3184.002,99.4,100,0,1,0.05,37.641,58,0.991,3516.84
3185,99.48,100,0,1,0.05,37.783,58,0.993,3517.838
3186.001,99.8,100,0,1,0.05,38.02,58,0.992,3518.839
3186.999,99.84,100,0,1,0.05,38.01,57,0.993,3519.837
3188,99.32,100,0,1,0.05,37.744,58,0.993,3520.838
3188.999,99.64,100,0,1,0.05,37.774,59,0.993,3521.837
3189.999,99.2,100,0,1,0.05,37.754,58,0.992,3522.837
3191.002,99.58,100,0,1,0.05,37.887,59,0.993,3523.84
3192,99.57,100,0,1,0.05,37.764,59,0.992,3524.838
3193,99.33,100,0,1,0.05,38.418,59,0.993,3525.838
3194.001,99.54,100,0,1,0.05,37.734,59,0.993,3526.839
3195.001,99.81,100,0,1,0.05,37.641,60,0.993,3527.839
3196,99.33,100,0,1,0.05,38.143,59,0.992,3528.838
3197,99.54,100,0,1,0.05,37.518,60,0.993,3529.838
3198,99.47,100,0,1,0.05,38.542,60,0.992,3530.838
3199.001,99.3,100,0,1,0.05,38.153,59,0.993,3531.839
3200.001,99.21,100,0,1,0.05,37.783,59,0.994,3532.839
3201.001,99.44,100,0,1,0.05,38.295,58,0.993,3533.839
3202.001,99.43,100,0,1,0.05,38.143,59,0.992,3534.839
3203,99.32,100,0,1,0.05,37.385,57,0.993,3535.838
3204,99.17,100,0,1,0.05,38.02,58,0.993,3536.838
3205,99.14,100,0,1,0.05,38.143,59,0.994,3537.838
3205.999,99.2,100,0,1,0.05,38.143,57,0.993,3538.837
3207,99.47,100,0,1,0.05,38.133,59,0.993,3539.838
3208.001,99.18,100,0,1,0.05,38.03,59,0.993,3540.839
3208.999,99.32,100,0,1,0.05,38.295,58,0.993,3541.837
3209.999,99.3,100,0,1,0.05,38.039,59,0.993,3542.837
3211,99.19,100,0,1,0.05,38.266,59,0.993,3543.838
3212.002,99.28,100,0,1,0.05,38.276,59,0.993,3544.84
3212.999,98.81,100,0,1,0.05,38.276,57,0.992,3545.837
3213.999,99.13,100,0,1,0.05,38.01,57,0.994,3546.837
3215,99.12,100,0,1,0.05,37.641,58,0.993,3547.838
3216.001,99.31,100,0,1,0.05,38.02,60,0.994,3548.839
3217.002,98.99,100,0,1,0.05,37.897,57,0.993,3549.84
3217.999,99,100,0,1,0.05,37.508,59,0.993,3550.837
3219,98.95,100,0,1,0.05,37.906,58,0.993,3551.838
3220.001,99.26,100,0,1,0.05,38.02,58,0.994,3552.839
3221,99.1,100,0,1,0.05,38.123,60,0.993,3553.838
3222.001,99.01,100,0,1,0.05,37.887,58,0.993,3554.839
3223,98.84,100,0,1,0.05,38.911,59,0.993,3555.838
3224.001,99.07,100,0,1,0.05,37.906,58,0.993,3556.839
3225.001,98.68,100,0,1,0.05,38.01,59,0.993,3557.839
3225.999,98.84,100,0,1,0.05,38.01,58,0.993,3558.837
3227,98.71,100,0,1,0.05,38.02,60,0.993,3559.838
3228.001,99.08,100,0,1,0.05,37.897,57,0.993,3560.839
3229,98.87,100,0,1,0.05,37.906,59,0.992,3561.838
3230.001,98.96,100,0,1,0.05,37.764,59,0.994,3562.839
3231,98.83,100,0,1,0.05,37.404,59,0.993,3563.838
3231.999,98.75,100,0,1,0.05,38.03,58,0.992,3564.837
3233,98.78,100,0,1,0.05,38.02,57,0.992,3565.838
3234.001,98.65,100,0,1,0.05,37.764,59,0.993,3566.839
3235.001,98.89,100,0,1,0.05,38.03,57,0.993,3567.839
3236,98.75,100,0,1,0.05,37.129,57,0.993,3568.838
3237,98.96,100,0,1,0.05,38.153,57,0.993,3569.838
3237.999,99.14,100,0,1,0.05,37.518,59,0.993,3570.837
3238.999,98.78,100,0,1,0.05,37.897,59,0.993,3571.837
3240.001,98.57,100,0,1,0.05,38.03,60,0.993,3572.839
3241,98.6,100,0,1,0.05,37.385,58,0.993,3573.838
3241.999,98.97,100,0,1,0.05,38.153,57,0.992,3574.837
3243,98.53,100,0,1,0.05,37.129,59,0.993,3575.838
3244.001,98.73,100,0,1,0.05,37.897,60,0.993,3576.839
3245.001,98.46,100,0,1,0.05,38,58,0.993,3577.839
3245.999,98.41,100,0,1,0.05,37.764,59,0.993,3578.837
3247,98.39,100,0,1,0.05,38.02,60,0.993,3579.838
3247.999,98.38,100,0,1,0.05,38.02,59,0.992,3580.837
3249.002,98.48,100,0,1,0.05,37.906,60,0.993,3581.84
3250,98.61,100,0,1,0.05,37.375,59,0.993,3582.838
3251.001,98.58,100,0,1,0.05,37.774,58,0.993,3583.839
3251.999,98.69,100,0,1,0.05,38.02,58,0.994,3584.837
3253,98.63,100,0,1,0.05,37.793,59,0.991,3585.838
3253.999,98.3,100,0,1,0.05,38.02,57,0.993,3586.837
3255,98.53,100,0,1,0.05,37.916,60,0.993,3587.838
3256,98.38,100,0,1,0.05,36.873,60,0.993,3588.838
3257,98.56,100,0,1,0.05,38.143,57,0.993,3589.838
3258,98.5,100,0,1,0.05,37.641,57,0.993,3590.838
3259.002,98.52,100,0,1,0.05,37.774,59,0.993,3591.84
3259.999,98.56,100,0,1,0.05,37.404,57,0.993,3592.837
3261.001,98.52,100,0,1,0.05,38.02,59,0.993,3593.839
3261.999,98.53,100,0,1,0.05,37.926,57,0.993,3594.837
3262.999,98.18,100,0,1,0.05,37.774,60,0.993,3595.837
3264,98.63,100,0,1,0.05,38.02,58,0.993,3596.838
3265.001,98.46,100,0,1,0.05,37.65,57,0.992,3597.839
3265.999,98.31,100,0,1,0.05,37.65,57,0.993,3598.837
3266.999,98.36,100,0,1,0.05,37.385,58,0.993,3599.837
3267.999,98.15,100,0,1,0.05,37.897,60,0.991,3600.837
3269,98.4,100,0,1,0.05,38.153,59,0.992,3601.838
3269.999,98.29,100,0,1,0.05,37.744,58,0.993,3602.837
3271.001,98.43,100,0,1,0.05,37.641,58,0.993,3603.839
3272,98.31,100,0,1,0.05,37.774,58,0.993,3604.838
3273,98.2,100,0,1,0.05,37.508,58,0.992,3605.838
3273.999,98.32,100,0,1,0.05,37.783,60,0.993,3606.837
3275,98.2,100,0,1,0.05,38.133,60,0.994,3607.838
3275.999,98.29,100,0,1,0.05,37.754,60,0.993,3608.837
3277,98.39,100,0,1,0.05,38.03,57,0.994,3609.838
3278.001,98.27,100,0,1,0.05,37.641,57,0.992,3610.839
3279,98.29,100,0,1,0.05,38.049,60,0.993,3611.838
3280.001,98.34,100,0,1,0.05,37.897,59,0.993,3612.839
3281.001,98.15,100,0,1,0.05,37.897,57,0.993,3613.839
3282,98.2,100,0,1,0.05,37.66,58,0.992,3614.838
3282.999,98,100,0,1,0.05,38.01,59,0.993,3615.837
3284.003,98.09,100,0,1,0.05,38.03,60,0.993,3616.841
3285.003,97.91,100,100,1,0.05,37.897,57,0.993,3617.841
3286,98.3,100,100,1,0.05,38.01,60,0.993,3618.838
3287.001,98.23,100,100,1,0.05,37.906,60,0.992,3619.839
3288.001,98.17,100,100,1,0.05,37.394,60,0.993,3620.839
3289,98.01,100,100,1,0.05,37.906,58,0.993,3621.838
3290.001,98.07,100,100,1,0.05,38.03,60,0.992,3622.839
3291,97.75,100,100,1,0.05,37.897,59,0.993,3623.838
3291.999,98.35,100,100,1,0.05,37.906,59,0.992,3624.837
3293,97.96,100,100,1,0.05,38.143,58,0.993,3625.838
3294,98.05,100,100,1,0.05,37.65,58,0.993,3626.838
3294.999,98.18,100,100,1,0.05,38.03,60,0.991,3627.837
3295.999,98.16,100,100,1,0.05,37.906,59,0.993,3628.837
3297,98.19,100,100,1,0.05,38.03,57,0.993,3629.838
3298.001,97.83,100,100,1,0.05,37.897,57,0.993,3630.839
3299,98.11,100,100,1,0.05,37.65,57,0.995,3631.838
3299.999,97.96,100,100,1,0.05,38.295,59,0.993,3632.837
3301,98.01,100,100,1,0.05,38.286,57,0.993,3633.838
3302,97.77,100,100,1,0.05,38.286,59,0.994,3634.838
3303,97.96,100,100,1,0.05,38.039,59,0.992,3635.838
3304,97.89,100,100,1,0.05,37.527,57,0.993,3636.838
3304.999,97.86,100,100,1,0.05,37.66,59,0.993,3637.837
3305.999,97.64,100,100,1,0.05,37.271,58,0.993,3638.837
3307.001,97.77,100,100,1,0.05,37.138,59,0.995,3639.839
3308.001,97.73,100,100,1,0.05,38.399,57,0.993,3640.839
3309.003,97.54,100,100,1,0.05,38.03,57,0.992,3641.841
3309.999,97.54,100,100,1,0.05,38.03,58,0.993,3642.837
3311,97.75,100,100,1,0.05,37.897,58,0.993,3643.838
3312.001,97.7,100,100,1,0.05,38.266,59,0.993,3644.839
3313,97.84,100,100,1,0.05,38.286,58,0.993,3645.838
3314,97.64,100,100,1,0.05,37.527,57,0.993,3646.838
3315.001,97.55,100,100,1,0.05,37.404,57,0.993,3647.839
3316.001,97.74,100,100,1,0.05,38.02,58,0.993,3648.839
3316.999,97.66,100,100,1,0.05,37.385,59,0.993,3649.837
3318.001,97.9,100,100,1,0.05,37.754,57,0.993,3650.839
3319,97.94,100,100,1,0.05,38.039,57,0.993,3651.838
3320.001,97.66,100,100,1,0.05,37.897,59,0.993,3652.839
3321.001,97.79,100,100,1,0.05,37.65,59,0.993,3653.839
3322,97.41,100,100,1,0.05,37.793,57,0.993,3654.838
3323.002,97.46,100,100,1,0.05,37.394,59,0.992,3655.84
3324.001,97.29,100,100,1,0.05,37.887,60,0.994,3656.839
3324.999,97.4,100,100,1,0.05,37.897,58,0.993,3657.837
3326,97.53,100,100,1,0.05,38.03,57,0.993,3658.838
3327.001,97.63,100,100,1,0.05,37.897,58,0.993,3659.839
3328,97.44,100,100,1,0.05,37.641,57,0.993,3660.838
3329,97.33,100,100,1,0.05,38.143,59,0.993,3661.838
3330.002,97.36,100,100,1,0.05,37.897,59,0.993,3662.84
3331,97.73,100,100,1,0.05,38.03,57,0.994,3663.838
3332,97.31,100,100,1,0.05,38.039,57,0.995,3664.838
3333.001,97.53,100,100,1,0.05,38.01,57,0.993,3665.839
3334.001,97.52,100,100,1,0.05,38.133,57,0.993,3666.839
3335,97.07,100,100,1,0.05,37.148,58,0.993,3667.838
3336,97.35,100,100,1,0.05,37.906,60,0.993,3668.838
3336.999,97.55,100,100,1,0.05,37.764,57,0.993,3669.837
3338,97.48,100,100,1,0.05,37.641,57,0.993,3670.838
3339,97.19,100,100,1,0.05,37.774,60,0.993,3671.838
3340,97.21,100,100,1,0.05,37.774,59,0.993,3672.838
3341,97.22,100,100,1,0.05,37.508,58,0.993,3673.838
3341.999,97.17,100,100,1,0.05,37.138,60,0.993,3674.837
3343,97.16,100,100,1,0.05,38.03,58,0.994,3675.838
3343.999,97.28,100,100,1,0.05,37.527,60,0.994,3676.837
3344.999,97.25,100,100,1,0.05,38.123,59,0.993,3677.837
3346,97.31,100,100,1,0.05,36.873,58,0.993,3678.838
3347,97.2,100,100,1,0.05,38.03,59,0.991,3679.838
3348,97.24,100,100,1,0.05,37.518,59,0.992,3680.838
3349,97.31,100,100,1,0.05,38.266,57,0.993,3681.838
3350,97.25,100,100,1,0.05,38.039,58,0.993,3682.838
3350.999,97.09,100,100,1,0.05,37.774,59,0.993,3683.837
3352.001,96.91,100,100,1,0.05,37.508,57,0.993,3684.839
3352.999,96.96,100,100,1,0.05,37.906,58,0.994,3685.837
3353.999,97.18,100,100,1,0.05,37.498,59,0.992,3686.837
3354.999,97.09,100,100,1,0.05,38.162,58,0.994,3687.837
3355.999,97.27,100,100,1,0.05,37.754,58,0.993,3688.837
3356.999,97.15,100,100,1,0.05,37.764,59,0.995,3689.837
3357.999,96.82,100,100,1,0.05,37.906,60,0.994,3690.837
3359.001,96.92,100,100,1,0.05,37.527,59,0.993,3691.839
3360,97.23,100,100,1,0.05,37.906,59,0.993,3692.838
3361.002,97.17,100,100,1,0.05,38.266,57,0.993,3693.84
3362,96.8,100,100,1,0.05,37.394,59,0.993,3694.838
3362.999,97.2,100,100,1,0.05,38.162,60,0.993,3695.837
3363.999,97.12,100,100,1,0.05,38.039,57,0.992,3696.837
3364.999,96.97,100,100,1,0.05,38.039,60,0.992,3697.837
3365.999,97.05,100,100,1,0.05,38.143,59,0.991,3698.837
3367,97.05,100,100,1,0.05,37.887,57,0.992,3699.838
3368,97.06,100,100,1,0.05,37.887,57,0.994,3700.838
3368.999,96.99,100,100,1,0.05,37.518,58,0.993,3701.837
3369.999,97.15,100,100,1,0.05,38.02,59,0.993,3702.837
3370.999,96.98,100,100,1,0.05,37.793,58,0.992,3703.837
3372,96.84,100,100,1,0.05,38.039,57,0.993,3704.838
3372.999,96.99,100,100,1,0.05,38.03,60,0.993,3705.837
3373.999,97.37,100,100,1,0.05,37.65,58,0.993,3706.837
3375,96.92,100,100,1,0.05,37.394,60,0.993,3707.838
3376,96.89,100,100,1,0.05,37.774,57,0.993,3708.838
3376.999,96.81,100,100,1,0.05,37.906,57,0.992,3709.837
3377.999,96.94,100,100,1,0.05,37.916,59,0.991,3710.837
3378.999,96.79,100,100,1,0.05,37.783,60,0.993,3711.837
3380.001,96.96,100,100,1,0.05,38.286,57,0.993,3712.839
3381.001,96.63,100,100,1,0.05,37.916,57,0.993,3713.839
3382.001,96.95,100,100,1,0.05,38.01,60,0.994,3714.839
3382.999,96.88,100,100,1,0.05,38.01,58,0.993,3715.837
3383.999,96.68,100,100,1,0.05,38.01,59,0.993,3716.837
3384.999,96.73,100,100,1,0.05,38.03,58,0.994,3717.837
3385.999,97.04,100,100,1,0.05,37.897,58,0.993,3718.837
3387,96.72,100,100,1,0.05,38.01,57,0.993,3719.838
3387.999,97.01,100,100,1,0.05,38.399,57,0.993,3720.837
3388.999,97.01,100,100,1,0.05,37.66,58,0.993,3721.837
3389.999,97.09,100,100,1,0.05,37.774,57,0.993,3722.837
3390.999,96.76,100,100,1,0.05,38.143,59,0.993,3723.837
3391.999,96.83,100,100,1,0.05,38.03,57,0.992,3724.837
3393,96.85,100,100,1,0.05,37.906,57,0.991,3725.838
3394.001,96.78,100,100,1,0.05,37.394,57,0.992,3726.839
3395,96.83,100,100,1,0.05,37.906,57,0.993,3727.838
3396,97.06,100,100,1,0.05,37.518,58,0.992,3728.838
3396.999,97.06,100,100,1,0.05,37.906,59,0.993,3729.837
3398.001,96.94,100,100,1,0.05,37.631,60,0.993,3730.839
3398.999,96.91,100,100,1,0.05,37.641,58,0.993,3731.837
3399.999,96.99,100,100,1,0.05,37.508,57,0.993,3732.837
3400.999,96.86,100,100,1,0.05,37.641,59,0.994,3733.837
3402,96.93,100,100,1,0.05,38.01,57,0.993,3734.838
3403.001,97.15,100,100,1,0.05,37.774,59,0.993,3735.839
3404,97.05,100,100,1,0.05,37.508,57,0.993,3736.838
3405,96.94,100,100,1,0.05,37.887,57,0.993,3737.838
3406,96.94,100,100,1,0.05,38.02,57,0.994,3738.838
3406.999,96.97,100,100,1,0.05,38.03,57,0.992,3739.837
3408,96.79,100,100,1,0.05,37.66,58,0.993,3740.838
3409,97.03,100,100,1,0.05,38.02,58,0.992,3741.838
3409.999,96.84,100,100,1,0.05,37.916,58,0.992,3742.837
3411.001,96.81,100,100,1,0.05,37.148,58,0.993,3743.839
3411.999,97,100,100,1,0.05,37.508,60,0.993,3744.837
3412.999,97.09,100,100,1,0.05,37.916,60,0.993,3745.837
3414,96.94,100,100,1,0.05,37.906,57,0.993,3746.838
3414.998,96.75,100,100,1,0.05,37.641,57,0.992,3747.836
3416,97.12,100,100,1,0.05,37.641,58,0.993,3748.838
3417,97.09,100,100,1,0.05,37.631,57,0.993,3749.838
3417.999,97.13,100,100,1,0.05,37.025,58,0.992,3750.837
3419.001,97.11,100,100,1,0.05,38.02,57,0.993,3751.839
3420,96.8,100,100,1,0.05,37.508,57,0.993,3752.838
3420.999,97.05,100,100,1,0.05,37.877,57,0.993,3753.837
3422,97.03,100,100,1,0.05,38.03,57,0.992,3754.838
3422.999,96.92,100,100,1,0.05,37.641,57,0.992,3755.837
3424.001,97.09,100,100,1,0.05,37.916,57,0.993,3756.839
3424.999,96.92,100,100,1,0.05,38.182,59,0.993,3757.837
3425.999,97.14,100,100,1,0.05,38.039,57,0.993,3758.837
3427,97.02,100,100,1,0.05,38.02,58,0.992,3759.838
3428,97.1,100,100,1,0.05,37.897,59,0.993,3760.838
3428.999,96.92,100,100,1,0.05,37.271,60,0.993,3761.837
3430,97.07,100,100,1,0.05,37.754,57,0.993,3762.838
3430.999,97.18,100,100,1,0.05,38.162,60,0.993,3763.837
3432,97.12,100,100,1,0.05,37.774,58,0.993,3764.838
3432.999,97.13,100,100,1,0.05,37.774,58,0.993,3765.837
3433.999,97.06,100,100,1,0.05,38.039,58,0.992,3766.837
3434.999,96.94,100,100,1,0.05,37.754,59,0.992,3767.837
3435.999,97.3,100,100,1,0.05,37.764,57,0.993,3768.837
3436.999,96.86,100,100,1,0.05,37.764,59,0.996,3769.837
3437.999,97.11,100,100,1,0.05,37.252,60,0.992,3770.837
3439,96.71,100,100,1,0.05,37.508,58,0.994,3771.838
3440,97.2,100,100,1,0.05,38.02,57,0.993,3772.838
3441,97.12,100,100,1,0.05,37.527,57,0.992,3773.838
3442.001,97.24,100,100,1,0.05,37.518,57,0.991,3774.839
3443.001,96.87,100,100,1,0.05,37.754,59,0.992,3775.839
3443.999,96.87,100,100,1,0.05,38.039,60,0.993,3776.837
3445,97.27,100,100,1,0.05,37.537,58,0.993,3777.838
3446,97.33,100,100,1,0.05,37.774,59,0.994,3778.838
3447.001,97.47,100,100,1,0.05,37.65,59,0.992,3779.839
3447.999,96.98,100,100,1,0.05,38.03,59,0.992,3780.837
3449.001,97.12,100,100,1,0.05,37.385,60,0.993,3781.839
3450.001,97.11,100,100,1,0.05,37.631,59,0.993,3782.839
3451,97.23,100,100,1,0.05,37.897,59,0.993,3783.838
3452,97.28,100,100,1,0.05,37.897,58,0.994,3784.838
3453,97.55,100,100,1,0.05,38.039,57,0.992,3785.838
3454.001,97.32,100,100,1,0.05,37.508,57,0.993,3786.839
3454.999,97.41,100,100,1,0.05,38.153,57,0.993,3787.837
3455.999,97.36,100,100,1,0.05,37.404,58,0.994,3788.837
3457,97.19,100,100,1,0.05,38.266,57,0.994,3789.838
3457.999,97.26,100,100,1,0.05,37.764,58,0.994,3790.837
3459,97.29,100,100,1,0.05,37.906,59,0.993,3791.838
3460.001,97.25,100,100,1,0.05,38.266,58,0.992,3792.839
3460.999,97.13,100,100,1,0.05,37.641,59,0.993,3793.837
3461.999,97.24,100,100,1,0.05,37.774,59,0.993,3794.837
3463,97.32,100,100,1,0.05,37.67,58,0.992,3795.838
3464,97.26,100,100,1,0.05,37.424,57,0.992,3796.838
3464.999,97.29,100,100,1,0.05,37.527,59,0.993,3797.837
3466,96.98,100,100,1,0.05,37.518,59,0.994,3798.838
3467.001,97.33,100,100,1,0.05,37.877,60,0.994,3799.839
3467.999,97.3,100,100,1,0.05,37.774,59,0.993,3800.837
3469,97.44,100,100,1,0.05,37.262,57,0.993,3801.838
3470,97.53,100,100,1,0.05,37.774,57,0.992,3802.838
3471.001,97.39,100,100,1,0.05,37.897,58,0.993,3803.839
3472,97.42,100,100,1,0.05,38.276,60,0.994,3804.838
3472.999,97.46,100,100,1,0.05,38.059,59,0.994,3805.837
3473.999,97.37,100,100,1,0.05,38.153,60,0.992,3806.837
3474.999,97.6,100,100,1,0.05,37.262,60,0.993,3807.837
3475.999,97.6,100,100,1,0.05,37.774,57,0.994,3808.837
3477.001,97.51,100,100,1,0.05,37.404,60,0.993,3809.839
3478,97.28,100,100,1,0.05,38.143,57,0.993,3810.838
3478.999,97.48,100,100,1,0.05,37.641,59,0.993,3811.837
3480,97.36,100,100,1,0.05,37.129,59,0.993,3812.838
3481,97.57,100,100,1,0.05,38.162,60,0.993,3813.838
3481.999,97.6,100,100,1,0.05,37.887,58,0.993,3814.837
3482.999,97.63,100,100,1,0.05,37.783,58,0.993,3815.837
3484.001,97.51,100,100,1,0.05,37.774,58,0.993,3816.839
3485.003,97.34,100,100,1,0.05,37.754,60,0.992,3817.841
3486,97.75,100,100,1,0.049,37.006,59,0.992,3818.838
3487,97.41,100,100,1,0.05,37.774,57,0.993,3819.838
3488,97.68,100,100,1,0.05,37.793,60,0.992,3820.838
3488.999,97.42,100,100,1,0.05,37.65,59,0.993,3821.837
3490.001,97.62,100,100,1,0.05,38.02,59,0.994,3822.839
3491,97.68,100,100,1,0.05,37.906,57,0.993,3823.838
3491.999,97.61,100,100,1,0.05,37.262,58,0.993,3824.837
3493,97.55,100,100,1,0.05,37.537,59,0.993,3825.838
3493.999,97.7,100,100,1,0.05,37.015,60,0.993,3826.837
3495,97.98,100,100,1,0.05,38.305,57,0.993,3827.838
3495.999,97.48,100,100,1,0.05,37.783,60,0.993,3828.837
3497,97.87,100,100,1,0.05,37.138,58,0.993,3829.838
3498.001,97.71,100,100,1,0.05,37.887,57,0.993,3830.839
3499,97.86,100,100,1,0.05,38.039,57,0.993,3831.838
3500.008,97.84,100,100,1,0.05,36.873,58,0.993,3832.846
3501,97.75,100,100,1,0.05,37.537,59,0.993,3833.838
3501.999,98.05,100,100,1,0.05,38.03,60,0.993,3834.837
3503.001,97.75,100,100,1,0.05,37.641,58,0.991,3835.839
3504,97.75,100,100,1,0.05,37.404,57,0.993,3836.838
3505,98.04,100,100,1,0.05,38.039,57,0.991,3837.838
3505.999,97.97,100,100,1,0.05,37.414,57,0.993,3838.837
3507,97.85,100,100,1,0.05,37.897,59,0.993,3839.838
3507.999,98.01,100,100,1,0.05,37.793,58,0.993,3840.837
3509,97.99,100,100,1,0.05,37.394,57,0.993,3841.838
3509.999,98.16,100,100,1,0.05,37.897,57,0.993,3842.837
3510.999,97.75,100,100,1,0.05,37.262,59,0.993,3843.837
3511.999,98.01,100,100,1,0.049,38.286,57,0.993,3844.837
3513,98.26,100,100,1,0.049,37.774,58,0.993,3845.838
3514.001,97.96,100,100,1,0.05,37.527,57,0.994,3846.839
3515,98.24,100,100,1,0.05,38.039,59,0.993,3847.838
3516,97.9,100,100,1,0.05,38.03,57,0.991,3848.838
3517,98.06,100,100,1,0.05,38.143,60,0.993,3849.838
3518,97.89,100,100,1,0.05,37.65,59,0.993,3850.838
3519,98.07,100,100,1,0.05,37.641,59,0.993,3851.838
3519.999,98.27,100,100,1,0.05,37.877,59,0.993,3852.837
3520.999,97.94,100,100,1,0.05,38.02,60,0.992,3853.837
3522.001,98.11,100,100,1,0.05,37.754,59,0.993,3854.839
3523.001,98.38,100,100,1,0.05,37.414,58,0.993,3855.839
3524.002,98.24,100,100,1,0.05,37.404,60,0.993,3856.84
3524.999,98.16,100,100,1,0.05,37.783,58,0.992,3857.837
3526,98.28,100,100,1,0.05,37.394,59,0.991,3858.838
3527.001,98.04,100,100,1,0.05,37.774,59,0.993,3859.839
3528.001,98.35,100,100,1,0.05,38.276,58,0.993,3860.839
3529.001,98.27,100,100,1,0.05,37.129,59,0.993,3861.839
3530,98.37,100,100,1,0.05,37.518,59,0.993,3862.838
3530.999,98.43,100,100,1,0.05,37.281,58,0.994,3863.837
3532,98.4,100,100,1,0.05,37.65,59,0.992,3864.838
3533,98.4,100,100,1,0.05,37.774,57,0.993,3865.838
3534,98.5,100,100,1,0.05,37.926,58,0.993,3866.838
3534.999,98.36,100,100,1,0.05,37.906,57,0.993,3867.837
3536.002,98.55,100,100,1,0.05,37.916,60,0.993,3868.84
3537,98.33,100,100,1,0.05,38.153,59,0.993,3869.838
3538,98.77,100,100,1,0.05,38.02,57,0.992,3870.838
3539,98.36,100,100,1,0.05,37.764,59,0.993,3871.838
3540,98.46,100,100,1,0.05,37.508,57,0.993,3872.838
3541,98.26,100,100,1,0.05,37.793,59,0.993,3873.838
3541.999,98.76,100,100,1,0.05,37.498,59,0.993,3874.837
3542.999,98.43,100,100,1,0.05,37.404,59,0.993,3875.837
3544.002,98.4,100,100,1,0.05,37.394,59,0.991,3876.84
3544.999,98.62,100,100,1,0.05,38.039,57,0.993,3877.837
3546.002,98.62,100,100,1,0.05,37.793,59,0.993,3878.84
3547.001,98.7,100,100,1,0.05,38.049,58,0.991,3879.839
3548,98.86,100,100,1,0.05,37.394,59,0.992,3880.838
3549.002,98.67,100,100,1,0.05,37.508,59,0.994,3881.84
3549.999,98.68,100,100,1,0.05,37.783,59,0.993,3882.837
3550.999,98.97,100,100,1,0.05,37.906,57,0.993,3883.837
3552,98.84,100,100,1,0.05,37.148,59,0.993,3884.838
3553,98.98,100,100,1,0.05,37.65,58,0.993,3885.838
3554,98.7,100,100,1,0.05,37.906,57,0.993,3886.838
3554.999,98.6,100,100,1,0.05,37.488,58,0.992,3887.837
3556,98.92,100,100,1,0.05,37.394,59,0.992,3888.838
3556.999,99.09,100,100,1,0.05,37.916,57,0.993,3889.837
3557.999,99,100,100,1,0.05,38.172,60,0.992,3890.837
3558.999,99.02,100,100,1,0.05,37.906,58,0.992,3891.837
3560,98.86,100,100,1,0.05,37.66,58,0.993,3892.838
3561,98.92,100,100,1,0.05,37.527,59,0.993,3893.838
3562,99.33,100,100,1,0.05,37.887,59,0.992,3894.838
3563,98.89,100,100,1,0.049,37.385,59,0.992,3895.838
3564,98.8,100,100,1,0.05,37.385,57,0.993,3896.838
3564.999,99,100,100,1,0.05,37.887,57,0.993,3897.837
3566,98.92,100,100,1,0.05,37.518,58,0.994,3898.838
3567,99.2,100,100,1,0.05,37.66,59,0.993,3899.838
3567.999,98.67,100,100,1,0.049,37.404,58,0.992,3900.837
3569,99.51,100,100,1,0.049,37.66,58,0.993,3901.838
3569.999,99.11,100,100,1,0.049,37.394,59,0.993,3902.837
3571.001,99.36,100,100,1,0.05,37.148,59,0.993,3903.839
3571.999,99.37,100,100,1,0.049,37.66,60,0.993,3904.837
3572.999,99.4,100,100,1,0.049,38.01,58,0.993,3905.837
3574,99.43,100,100,1,0.049,37.897,57,0.993,3906.838
3575,99.23,100,100,1,0.049,37.793,59,0.993,3907.838
3575.999,99.25,100,100,1,0.05,37.793,59,0.993,3908.837
3577.001,99.55,100,100,1,0.049,37.754,59,0.994,3909.839
