Data,Hora,Temperatura,Slack,Tensão
08/04/2025,05:42:55,105579,134,1294
08/04/2025,05:42:57,105343,134,1296
08/04/2025,05:42:59,105057,134,1294
08/04/2025,05:43:01,105333,134,1294
08/04/2025,05:43:03,105426,134,1294
08/04/2025,05:43:05,105855,134,1295
08/04/2025,05:43:07,105569,134,1294
08/04/2025,05:43:09,105579,134,1294
08/04/2025,05:43:11,105323,134,1294
08/04/2025,05:43:13,105057,134,1293
08/04/2025,05:43:15,105210,134,1294
08/04/2025,05:43:17,105303,134,1294
08/04/2025,05:43:19,105313,133,1295
08/04/2025,05:43:21,105825,133,1294
08/04/2025,05:43:23,105928,132,1295
08/04/2025,05:43:25,105948,132,1291
08/04/2025,05:43:27,105190,132,1293
08/04/2025,05:43:29,105579,134,1294
08/04/2025,05:43:31,106307,132,1294
08/04/2025,05:43:33,105815,134,1293
08/04/2025,05:43:35,106061,134,1293
08/04/2025,05:43:37,105938,132,1294
08/04/2025,05:43:39,106061,133,1291
08/04/2025,05:43:41,105559,134,1294
08/04/2025,05:43:43,105938,132,1291
08/04/2025,05:43:45,105805,133,1294
08/04/2025,05:43:47,105293,134,1293
08/04/2025,05:43:49,105815,132,1292
08/04/2025,05:43:51,106440,134,1292
08/04/2025,05:43:53,105908,134,1293
08/04/2025,05:43:55,106297,134,1293
08/04/2025,05:43:57,106194,132,1292
08/04/2025,05:43:59,106450,132,1292
08/04/2025,05:44:01,106184,134,1292
08/04/2025,05:44:03,106401,134,1291
08/04/2025,05:44:05,106686,133,1292
08/04/2025,05:44:07,106307,132,1292
08/04/2025,05:44:09,106942,134,1291
08/04/2025,05:44:11,106041,132,1291
08/04/2025,05:44:13,106686,132,1290
08/04/2025,05:44:15,106420,132,1291
08/04/2025,05:44:17,106573,133,1292
08/04/2025,05:44:19,106430,133,1289
08/04/2025,05:44:21,106696,134,1290
08/04/2025,05:44:23,106154,131,1292
08/04/2025,05:44:25,106543,131,1293
08/04/2025,05:44:27,106942,134,1293
08/04/2025,05:44:29,106268,131,1292
08/04/2025,05:44:31,106932,132,1294
08/04/2025,05:44:33,106666,131,1294
08/04/2025,05:44:35,106287,132,1293
08/04/2025,05:44:37,107188,132,1291
08/04/2025,05:44:39,106942,131,1292
08/04/2025,05:44:41,106942,131,1292
08/04/2025,05:44:43,106780,131,1291
08/04/2025,05:44:45,106381,133,1293
08/04/2025,05:44:47,107169,131,1293
08/04/2025,05:44:49,106903,131,1292
08/04/2025,05:44:51,106780,131,1289
08/04/2025,05:44:53,107055,132,1292
08/04/2025,05:44:55,106903,132,1293
08/04/2025,05:44:57,106524,132,1294
08/04/2025,05:44:59,106021,131,1294
08/04/2025,05:45:01,106913,132,1294
08/04/2025,05:45:03,106647,131,1293
08/04/2025,05:45:05,107169,130,1293
08/04/2025,05:45:07,107282,131,1293
08/04/2025,05:45:09,106913,132,1292
08/04/2025,05:45:11,107681,132,1294
08/04/2025,05:45:13,107917,132,1291
08/04/2025,05:45:15,107764,130,1294
08/04/2025,05:45:17,107907,132,1294
08/04/2025,05:45:19,107169,130,1293
08/04/2025,05:45:21,107405,131,1294
08/04/2025,05:45:23,107311,132,1292
08/04/2025,05:45:25,107405,130,1292
08/04/2025,05:45:27,108030,131,1291
08/04/2025,05:45:29,107917,130,1291
08/04/2025,05:45:31,107395,132,1294
08/04/2025,05:45:33,107272,130,1291
08/04/2025,05:45:35,107897,131,1291
08/04/2025,05:45:37,107907,131,1290
08/04/2025,05:45:39,107690,130,1291
08/04/2025,05:45:41,107784,130,1291
08/04/2025,05:45:43,108040,130,1291
08/04/2025,05:45:45,107641,131,1292
08/04/2025,05:45:47,107395,130,1289
08/04/2025,05:45:49,108183,130,1291
08/04/2025,05:45:51,108286,131,1289
08/04/2025,05:45:53,107784,131,1292
08/04/2025,05:45:55,108276,130,1292
08/04/2025,05:45:57,107794,130,1292
08/04/2025,05:45:59,108020,131,1292
08/04/2025,05:46:01,108133,130,1292
08/04/2025,05:46:03,108389,131,1291
08/04/2025,05:46:05,108010,130,1292
08/04/2025,05:46:07,108020,129,1294
08/04/2025,05:46:09,109034,129,1292
08/04/2025,05:46:11,108133,129,1292
08/04/2025,05:46:13,108153,131,1292
08/04/2025,05:46:15,108788,129,1291
08/04/2025,05:46:17,108665,131,1291
08/04/2025,05:46:19,108532,131,1291
08/04/2025,05:46:21,108379,131,1292
08/04/2025,05:46:23,108389,129,1292
08/04/2025,05:46:25,108921,131,1290
08/04/2025,05:46:27,108532,129,1292
08/04/2025,05:46:29,108768,130,1291
08/04/2025,05:46:31,108758,131,1291
08/04/2025,05:46:33,108522,129,1291
08/04/2025,05:46:35,107877,131,1290
08/04/2025,05:46:37,108901,130,1290
08/04/2025,05:46:39,109187,131,1291
08/04/2025,05:46:41,108901,129,1291
08/04/2025,05:46:43,108625,130,1290
08/04/2025,05:46:45,108768,130,1291
08/04/2025,05:46:47,109014,130,1291
08/04/2025,05:46:49,109546,131,1291
08/04/2025,05:46:51,108492,129,1291
08/04/2025,05:46:53,108891,128,1290
08/04/2025,05:46:55,108635,129,1292
08/04/2025,05:46:57,109014,129,1290
08/04/2025,05:46:59,108901,130,1289
08/04/2025,05:47:01,108615,129,1291
08/04/2025,05:47:03,109526,129,1291
08/04/2025,05:47:05,108748,130,1292
08/04/2025,05:47:07,108502,129,1291
08/04/2025,05:47:09,109792,129,1292
08/04/2025,05:47:11,108625,130,1291
08/04/2025,05:47:13,109117,128,1292
08/04/2025,05:47:15,109792,130,1291
08/04/2025,05:47:17,109127,130,1291
08/04/2025,05:47:19,108851,128,1291
08/04/2025,05:47:21,109516,128,1291
08/04/2025,05:47:23,109250,130,1291
08/04/2025,05:47:25,109506,128,1292
08/04/2025,05:47:27,108861,128,1291
08/04/2025,05:47:29,109762,128,1290
08/04/2025,05:47:31,109373,128,1290
08/04/2025,05:47:33,110018,130,1290
08/04/2025,05:47:35,109240,130,1291
08/04/2025,05:47:37,109629,128,1291
08/04/2025,05:47:39,109240,130,1291
08/04/2025,05:47:41,109354,129,1291
08/04/2025,05:47:43,108871,127,1290
08/04/2025,05:47:45,110245,128,1290
08/04/2025,05:47:47,109752,130,1291
08/04/2025,05:47:49,109383,129,1290
08/04/2025,05:47:51,109639,129,1289
08/04/2025,05:47:53,109383,127,1291
08/04/2025,05:47:55,109619,128,1291
08/04/2025,05:47:57,109230,128,1291
08/04/2025,05:47:59,110008,127,1291
08/04/2025,05:48:01,109344,128,1292
08/04/2025,05:48:03,109752,127,1290
08/04/2025,05:48:05,109752,127,1291
08/04/2025,05:48:07,110018,128,1291
08/04/2025,05:48:09,109733,127,1291
08/04/2025,05:48:11,109610,129,1290
08/04/2025,05:48:13,109989,128,1290
08/04/2025,05:48:15,109762,129,1290
08/04/2025,05:48:17,109610,127,1291
08/04/2025,05:48:19,109752,129,1290
08/04/2025,05:48:21,109866,127,1290
08/04/2025,05:48:23,109752,127,1291
08/04/2025,05:48:25,109373,127,1290
08/04/2025,05:48:27,110225,128,1291
08/04/2025,05:48:29,110501,127,1291
08/04/2025,05:48:31,110092,128,1290
08/04/2025,05:48:33,110112,127,1291
08/04/2025,05:48:35,109354,128,1289
08/04/2025,05:48:37,109989,127,1291
08/04/2025,05:48:39,109619,127,1291
08/04/2025,05:48:41,110274,127,1292
08/04/2025,05:48:43,109344,127,1292
08/04/2025,05:48:45,110122,127,1291
08/04/2025,05:48:47,110491,129,1293
08/04/2025,05:48:49,110028,127,1291
08/04/2025,05:48:51,110225,127,1293
08/04/2025,05:48:53,110614,129,1292
08/04/2025,05:48:55,110491,127,1291
08/04/2025,05:48:57,111013,127,1291
08/04/2025,05:48:59,110387,127,1292
08/04/2025,05:49:01,109762,127,1292
08/04/2025,05:49:03,110378,129,1291
08/04/2025,05:49:05,110481,127,1292
08/04/2025,05:49:07,110235,127,1292
08/04/2025,05:49:09,110491,129,1292
08/04/2025,05:49:11,110254,128,1291
08/04/2025,05:49:13,110245,128,1291
08/04/2025,05:49:15,110245,127,1292
08/04/2025,05:49:17,110727,129,1291
08/04/2025,05:49:19,110860,128,1291
08/04/2025,05:49:21,110747,129,1291
08/04/2025,05:49:23,110624,127,1290
08/04/2025,05:49:25,110491,127,1291
08/04/2025,05:49:27,110501,127,1291
08/04/2025,05:49:29,110643,128,1289
08/04/2025,05:49:31,110112,128,1291
08/04/2025,05:49:33,110737,128,1292
08/04/2025,05:49:35,110225,127,1292
08/04/2025,05:49:37,110870,127,1292
08/04/2025,05:49:39,110092,126,1291
08/04/2025,05:49:41,110624,129,1293
08/04/2025,05:49:43,110491,128,1293
08/04/2025,05:49:45,110510,127,1293
08/04/2025,05:49:47,110471,126,1292
08/04/2025,05:49:49,110328,128,1293
08/04/2025,05:49:51,110338,127,1291
08/04/2025,05:49:53,110481,128,1291
08/04/2025,05:49:55,110358,127,1293
08/04/2025,05:49:57,110235,128,1293
08/04/2025,05:49:59,110471,128,1292
08/04/2025,05:50:01,110092,128,1292
08/04/2025,05:50:03,110747,127,1292
08/04/2025,05:50:05,110624,127,1291
08/04/2025,05:50:07,110993,126,1293
08/04/2025,05:50:09,111116,126,1291
08/04/2025,05:50:11,110584,128,1291
08/04/2025,05:50:13,110860,128,1291
08/04/2025,05:50:15,111136,128,1291
08/04/2025,05:50:17,110112,127,1292
08/04/2025,05:50:19,110890,127,1292
08/04/2025,05:50:21,110358,128,1292
08/04/2025,05:50:23,111259,128,1292
08/04/2025,05:50:25,111126,127,1291
08/04/2025,05:50:27,110717,128,1291
08/04/2025,05:50:29,111239,128,1294
08/04/2025,05:50:31,110840,127,1291
08/04/2025,05:50:33,111259,128,1291
08/04/2025,05:50:35,110747,126,1291
08/04/2025,05:50:37,110481,127,1294
08/04/2025,05:50:39,110850,128,1293
08/04/2025,05:50:41,111362,127,1291
08/04/2025,05:50:43,111495,126,1291
08/04/2025,05:50:45,111106,126,1292
08/04/2025,05:50:47,111249,126,1292
08/04/2025,05:50:49,110870,126,1292
08/04/2025,05:50:51,110594,128,1291
08/04/2025,05:50:53,110481,128,1291
08/04/2025,05:50:55,110993,126,1291
08/04/2025,05:50:57,111096,127,1291
08/04/2025,05:50:59,111013,127,1290
08/04/2025,05:51:01,111259,126,1291
08/04/2025,05:51:03,111126,128,1291
08/04/2025,05:51:05,110983,127,1289
08/04/2025,05:51:07,110604,128,1292
08/04/2025,05:51:09,110594,126,1293
08/04/2025,05:51:11,111249,128,1292
08/04/2025,05:51:13,110112,128,1294
08/04/2025,05:51:15,111096,126,1294
08/04/2025,05:51:17,111249,127,1294
08/04/2025,05:51:19,110860,126,1293
08/04/2025,05:51:21,110594,128,1292
08/04/2025,05:51:23,110092,128,1293
08/04/2025,05:51:25,111126,126,1293
08/04/2025,05:51:28,111116,128,1293
08/04/2025,05:51:30,110973,126,1294
08/04/2025,05:51:32,111229,126,1294
08/04/2025,05:51:34,110850,128,1294
08/04/2025,05:51:36,110870,127,1292
08/04/2025,05:51:38,110983,128,1294
08/04/2025,05:51:40,111229,127,1292
08/04/2025,05:51:42,110707,128,1294
08/04/2025,05:51:44,110624,127,1291
08/04/2025,05:51:46,110348,127,1293
08/04/2025,05:51:48,110850,126,1294
08/04/2025,05:51:50,110860,128,1293
08/04/2025,05:51:52,111342,128,1293
08/04/2025,05:51:54,110727,126,1294
08/04/2025,05:51:56,110973,127,1294
08/04/2025,05:51:58,110993,127,1294
08/04/2025,05:52:00,111362,128,1292
08/04/2025,05:52:02,110870,126,1294
08/04/2025,05:52:04,111116,128,1294
08/04/2025,05:52:06,111106,128,1293
08/04/2025,05:52:08,110348,125,1294
08/04/2025,05:52:10,111269,127,1294
08/04/2025,05:52:12,110860,127,1293
08/04/2025,05:52:14,111229,126,1294
08/04/2025,05:52:16,111249,126,1293
08/04/2025,05:52:18,110348,126,1293
08/04/2025,05:52:20,111116,125,1294
08/04/2025,05:52:22,110850,126,1292
08/04/2025,05:52:24,110727,128,1294
08/04/2025,05:52:26,111249,126,1294
08/04/2025,05:52:28,111229,127,1294
08/04/2025,05:52:30,110594,128,1292
08/04/2025,05:52:32,110983,127,1293
08/04/2025,05:52:34,110850,127,1292
08/04/2025,05:52:36,111352,126,1293
08/04/2025,05:52:38,110338,126,1294
08/04/2025,05:52:40,110481,126,1292
08/04/2025,05:52:42,110348,127,1293
08/04/2025,05:52:44,111003,127,1293
08/04/2025,05:52:46,110973,127,1294
08/04/2025,05:52:48,111608,127,1294
08/04/2025,05:52:50,110850,126,1292
08/04/2025,05:52:52,110614,126,1293
08/04/2025,05:52:54,110614,126,1293
08/04/2025,05:52:56,110205,125,1292
08/04/2025,05:52:58,110850,126,1293
08/04/2025,05:53:00,111219,127,1292
08/04/2025,05:53:02,110737,128,1293
08/04/2025,05:53:04,110614,126,1293
08/04/2025,05:53:06,111239,128,1294
08/04/2025,05:53:08,110614,126,1294
08/04/2025,05:53:10,110860,128,1293
08/04/2025,05:53:12,110358,127,1294
08/04/2025,05:53:14,110614,126,1294
08/04/2025,05:53:16,111126,128,1294
08/04/2025,05:53:18,110850,125,1293
08/04/2025,05:53:20,110993,128,1294
08/04/2025,05:53:22,110737,128,1293
08/04/2025,05:53:24,110870,128,1294
08/04/2025,05:53:26,110092,128,1293
08/04/2025,05:53:28,111249,128,1294
08/04/2025,05:53:30,110604,128,1293
08/04/2025,05:53:32,110870,128,1294
08/04/2025,05:53:34,110727,128,1293
08/04/2025,05:53:36,111096,128,1294
08/04/2025,05:53:38,111003,128,1293
08/04/2025,05:53:40,110880,127,1294
08/04/2025,05:53:42,110481,128,1294
08/04/2025,05:53:44,110993,127,1292
08/04/2025,05:53:46,110870,127,1294
08/04/2025,05:53:48,111352,126,1294
08/04/2025,05:53:50,111505,128,1293
08/04/2025,05:53:52,110634,127,1294
08/04/2025,05:53:54,110870,128,1294
08/04/2025,05:53:56,110890,127,1294
08/04/2025,05:53:58,110358,126,1296
08/04/2025,05:54:00,111136,127,1294
08/04/2025,05:54:02,110205,128,1294
08/04/2025,05:54:04,110737,127,1294
08/04/2025,05:54:06,110245,128,1294
08/04/2025,05:54:08,110501,126,1294
08/04/2025,05:54:10,111136,127,1293
08/04/2025,05:54:12,110112,128,1295
08/04/2025,05:54:14,110481,128,1294
08/04/2025,05:54:16,111126,127,1296
08/04/2025,05:54:18,110215,128,1294
08/04/2025,05:54:20,110092,127,1294
08/04/2025,05:54:22,110757,128,1292
08/04/2025,05:54:24,110378,127,1293
08/04/2025,05:54:26,110737,127,1294
08/04/2025,05:54:28,110501,128,1295
08/04/2025,05:54:30,110870,127,1294
08/04/2025,05:54:32,110235,128,1293
08/04/2025,05:54:34,111136,128,1296
08/04/2025,05:54:36,110501,128,1294
08/04/2025,05:54:38,110348,128,1294
08/04/2025,05:54:40,110491,129,1294
08/04/2025,05:54:42,110491,128,1294
08/04/2025,05:54:44,110235,127,1294
08/04/2025,05:54:46,110604,128,1296
08/04/2025,05:54:48,110368,128,1294
08/04/2025,05:54:50,110501,128,1296
08/04/2025,05:54:52,110225,127,1294
08/04/2025,05:54:54,110378,127,1296
08/04/2025,05:54:56,111003,127,1295
08/04/2025,05:54:58,110776,128,1294
08/04/2025,05:55:00,110397,129,1295
08/04/2025,05:55:02,110245,128,1295
08/04/2025,05:55:04,110757,127,1294
08/04/2025,05:55:06,110614,128,1296
08/04/2025,05:55:08,110501,127,1295
08/04/2025,05:55:10,109590,128,1295
08/04/2025,05:55:12,110643,129,1294
08/04/2025,05:55:14,110254,127,1296
08/04/2025,05:55:16,110122,129,1296
08/04/2025,05:55:18,110501,127,1296
08/04/2025,05:55:20,110520,127,1296
08/04/2025,05:55:22,109866,127,1297
08/04/2025,05:55:24,110491,127,1296
08/04/2025,05:55:26,109866,129,1294
08/04/2025,05:55:28,110501,127,1296
08/04/2025,05:55:30,109344,129,1294
08/04/2025,05:55:32,111032,127,1296
08/04/2025,05:55:34,110264,127,1294
08/04/2025,05:55:36,110387,127,1297
08/04/2025,05:55:38,110235,127,1295
08/04/2025,05:55:40,110122,128,1296
08/04/2025,05:55:42,109639,127,1296
08/04/2025,05:55:44,110264,127,1297
08/04/2025,05:55:46,109486,127,1295
08/04/2025,05:55:48,110747,127,1295
08/04/2025,05:55:50,109610,127,1297
08/04/2025,05:55:52,110501,128,1297
08/04/2025,05:55:54,109875,129,1294
08/04/2025,05:55:56,110501,127,1294
08/04/2025,05:55:58,110378,127,1297
08/04/2025,05:56:00,110274,129,1297
08/04/2025,05:56:02,109846,127,1297
08/04/2025,05:56:04,110378,127,1297
08/04/2025,05:56:06,110284,127,1296
08/04/2025,05:56:08,109610,129,1296
08/04/2025,05:56:10,110766,128,1295
08/04/2025,05:56:12,110122,129,1297
08/04/2025,05:56:14,110008,129,1297
08/04/2025,05:56:16,110245,128,1297
08/04/2025,05:56:18,109629,129,1295
08/04/2025,05:56:20,109875,128,1297
08/04/2025,05:56:22,110141,129,1297
08/04/2025,05:56:24,109998,129,1297
08/04/2025,05:56:26,109117,128,1297
08/04/2025,05:56:28,109649,127,1297
08/04/2025,05:56:30,110028,127,1295
08/04/2025,05:56:32,109866,128,1295
08/04/2025,05:56:34,110008,127,1297
08/04/2025,05:56:36,109383,129,1297
08/04/2025,05:56:38,109610,127,1297
08/04/2025,05:56:40,109762,128,1297
08/04/2025,05:56:42,109270,128,1297
08/04/2025,05:56:44,110766,130,1297
08/04/2025,05:56:46,109354,129,1297
08/04/2025,05:56:48,110264,128,1297
08/04/2025,05:56:50,109875,128,1298
08/04/2025,05:56:52,109127,129,1298
08/04/2025,05:56:54,109393,128,1298
08/04/2025,05:56:56,110151,128,1297
08/04/2025,05:56:58,109260,129,1298
08/04/2025,05:57:00,109742,129,1297
08/04/2025,05:57:02,109467,129,1297
08/04/2025,05:57:04,109240,128,1297
08/04/2025,05:57:06,109506,129,1296
08/04/2025,05:57:08,109885,128,1297
08/04/2025,05:57:10,109516,129,1299
08/04/2025,05:57:12,109230,128,1297
08/04/2025,05:57:14,109752,129,1297
08/04/2025,05:57:16,109260,128,1298
08/04/2025,05:57:18,108738,129,1298
08/04/2025,05:57:20,109496,130,1299
08/04/2025,05:57:22,109250,129,1298
08/04/2025,05:57:24,109393,129,1297
08/04/2025,05:57:26,109506,129,1298
08/04/2025,05:57:28,109260,128,1300
08/04/2025,05:57:30,109649,130,1300
08/04/2025,05:57:32,108861,130,1297
08/04/2025,05:57:34,109516,130,1298
08/04/2025,05:57:36,108891,128,1299
08/04/2025,05:57:38,108891,130,1299
08/04/2025,05:57:40,110274,130,1298
08/04/2025,05:57:42,109290,130,1299
08/04/2025,05:57:44,109403,130,1299
08/04/2025,05:57:46,109280,128,1298
08/04/2025,05:57:48,108728,130,1297
08/04/2025,05:57:50,109290,129,1300
08/04/2025,05:57:52,108492,130,1299
08/04/2025,05:57:54,108625,130,1300
08/04/2025,05:57:56,109250,130,1298
08/04/2025,05:57:58,108615,130,1300
08/04/2025,05:58:00,109526,130,1300
08/04/2025,05:58:02,108891,129,1300
08/04/2025,05:58:04,109516,128,1299
08/04/2025,05:58:06,109526,129,1299
08/04/2025,05:58:08,109526,129,1299
08/04/2025,05:58:10,108645,129,1300
08/04/2025,05:58:12,108921,129,1298
08/04/2025,05:58:14,109280,128,1300
08/04/2025,05:58:16,108778,128,1300
08/04/2025,05:58:18,109014,130,1300
08/04/2025,05:58:20,108768,130,1297
08/04/2025,05:58:22,109147,130,1301
08/04/2025,05:58:24,108399,129,1300
08/04/2025,05:58:26,108768,130,1299
08/04/2025,05:58:28,108758,129,1299
08/04/2025,05:58:30,108010,129,1299
08/04/2025,05:58:32,108143,129,1300
08/04/2025,05:58:34,108728,130,1300
08/04/2025,05:58:36,108635,129,1299
08/04/2025,05:58:38,109167,130,1300
08/04/2025,05:58:40,109167,130,1300
08/04/2025,05:58:42,108921,131,1301
08/04/2025,05:58:44,108256,129,1300
08/04/2025,05:58:46,109014,129,1300
08/04/2025,05:58:48,108399,129,1301
08/04/2025,05:58:50,108768,130,1300
08/04/2025,05:58:52,108389,130,1299
08/04/2025,05:58:54,108522,130,1300
08/04/2025,05:58:56,108778,130,1300
08/04/2025,05:58:58,109014,130,1300
08/04/2025,05:59:00,108133,129,1300
08/04/2025,05:59:02,108389,129,1300
08/04/2025,05:59:04,107990,129,1300
08/04/2025,05:59:06,108635,129,1301
08/04/2025,05:59:08,108635,129,1300
08/04/2025,05:59:10,108788,129,1302
08/04/2025,05:59:12,108655,130,1300
08/04/2025,05:59:14,109024,130,1300
08/04/2025,05:59:16,108153,130,1300
08/04/2025,05:59:18,109187,129,1301
08/04/2025,05:59:20,108153,129,1299
08/04/2025,05:59:22,108266,131,1300
08/04/2025,05:59:24,108000,129,1300
08/04/2025,05:59:26,107897,131,1300
08/04/2025,05:59:28,107621,129,1302
08/04/2025,05:59:30,108522,130,1302
08/04/2025,05:59:32,108010,130,1302
08/04/2025,05:59:34,108020,130,1300
08/04/2025,05:59:36,108153,130,1302
08/04/2025,05:59:38,108532,130,1302
08/04/2025,05:59:40,108399,131,1302
08/04/2025,05:59:42,108788,130,1302
08/04/2025,05:59:44,108409,130,1302
08/04/2025,05:59:46,108143,131,1302
08/04/2025,05:59:48,108542,131,1302
08/04/2025,05:59:50,108665,130,1302
08/04/2025,05:59:52,107641,131,1302
08/04/2025,05:59:54,108183,130,1301
08/04/2025,05:59:56,107897,131,1302
08/04/2025,05:59:58,108409,131,1302
08/04/2025,06:00:00,108143,129,1302
08/04/2025,06:00:02,108276,130,1304
08/04/2025,06:00:04,108030,130,1302
08/04/2025,06:00:06,108409,130,1302
08/04/2025,06:00:08,108276,130,1302
08/04/2025,06:00:10,107927,131,1302
08/04/2025,06:00:12,108030,130,1302
08/04/2025,06:00:14,108030,130,1302
08/04/2025,06:00:16,107813,131,1302
08/04/2025,06:00:18,108030,131,1302
08/04/2025,06:00:20,108409,130,1303
08/04/2025,06:00:22,108010,130,1302
08/04/2025,06:00:24,107917,130,1302
08/04/2025,06:00:26,107538,130,1302
08/04/2025,06:00:28,107794,131,1303
08/04/2025,06:00:30,107395,131,1303
08/04/2025,06:00:32,108040,130,1304
08/04/2025,06:00:34,107548,132,1304
08/04/2025,06:00:36,107804,131,1304
08/04/2025,06:00:38,107651,130,1303
08/04/2025,06:00:40,107774,131,1304
08/04/2025,06:00:42,107415,131,1302
08/04/2025,06:00:44,107548,130,1302
08/04/2025,06:00:46,107415,130,1304
08/04/2025,06:00:48,107518,131,1303
08/04/2025,06:00:50,108163,131,1303
08/04/2025,06:00:52,107036,132,1305
08/04/2025,06:00:54,107026,131,1303
08/04/2025,06:00:56,107178,132,1303
08/04/2025,06:00:58,107434,132,1302
08/04/2025,06:01:00,107956,131,1304
08/04/2025,06:01:02,107026,131,1303
08/04/2025,06:01:04,107548,132,1304
08/04/2025,06:01:06,106922,131,1302
08/04/2025,06:01:08,107415,131,1303
08/04/2025,06:01:10,107282,131,1304
08/04/2025,06:01:12,106401,131,1304
08/04/2025,06:01:14,107282,131,1305
08/04/2025,06:01:16,107671,131,1305
08/04/2025,06:01:18,107651,131,1303
08/04/2025,06:01:20,107169,131,1305
08/04/2025,06:01:22,107301,131,1304
08/04/2025,06:01:24,107045,131,1305
08/04/2025,06:01:26,107804,131,1305
08/04/2025,06:01:28,107188,131,1305
08/04/2025,06:01:30,107557,131,1305
08/04/2025,06:01:32,106913,131,1304
08/04/2025,06:01:34,106799,131,1303
08/04/2025,06:01:36,106524,131,1305
08/04/2025,06:01:38,106913,132,1305
08/04/2025,06:01:40,106932,132,1305
08/04/2025,06:01:42,107661,132,1304
08/04/2025,06:01:44,106789,132,1306
08/04/2025,06:01:46,106021,132,1305
08/04/2025,06:01:48,106533,131,1307
08/04/2025,06:01:50,107169,131,1305
08/04/2025,06:01:52,106922,132,1305
08/04/2025,06:01:54,107444,131,1305
08/04/2025,06:01:56,107415,131,1305
08/04/2025,06:01:58,106809,131,1304
08/04/2025,06:02:00,106410,132,1305
08/04/2025,06:02:02,106799,133,1305
08/04/2025,06:02:04,106657,131,1307
08/04/2025,06:02:06,106922,132,1305
08/04/2025,06:02:08,106799,133,1305
08/04/2025,06:02:10,107444,132,1305
08/04/2025,06:02:12,106154,131,1305
08/04/2025,06:02:14,106913,133,1307
08/04/2025,06:02:16,107434,133,1305
08/04/2025,06:02:18,106809,132,1307
08/04/2025,06:02:20,106287,132,1306
08/04/2025,06:02:22,106696,131,1307
08/04/2025,06:02:24,105756,131,1307
08/04/2025,06:02:26,106666,133,1307
08/04/2025,06:02:28,106686,132,1306
08/04/2025,06:02:30,105662,131,1307
08/04/2025,06:02:32,106686,133,1306
08/04/2025,06:02:34,107075,132,1308
08/04/2025,06:02:36,106430,131,1308
08/04/2025,06:02:38,106533,133,1308
08/04/2025,06:02:40,106164,132,1307
08/04/2025,06:02:42,106686,134,1306
08/04/2025,06:02:44,106583,133,1308
08/04/2025,06:02:46,106563,134,1308
08/04/2025,06:02:48,106942,134,1308
08/04/2025,06:02:50,106061,134,1307
08/04/2025,06:02:52,106287,132,1306
08/04/2025,06:02:54,106327,134,1306
08/04/2025,06:02:56,106154,132,1308
08/04/2025,06:02:58,106061,132,1308
08/04/2025,06:03:00,106430,132,1308
08/04/2025,06:03:02,106214,132,1308
08/04/2025,06:03:04,105559,132,1308
08/04/2025,06:03:06,105283,132,1307
08/04/2025,06:03:08,105549,132,1308
08/04/2025,06:03:10,106563,132,1308
08/04/2025,06:03:12,106686,134,1309
08/04/2025,06:03:14,106184,132,1308
08/04/2025,06:03:16,105672,134,1308
08/04/2025,06:03:18,105549,134,1308
08/04/2025,06:03:20,106337,132,1309
08/04/2025,06:03:22,105662,134,1308
08/04/2025,06:03:24,105672,134,1308
08/04/2025,06:03:26,105559,132,1308
08/04/2025,06:03:28,105579,132,1310
08/04/2025,06:03:30,105938,132,1308
08/04/2025,06:03:32,105835,134,1309
08/04/2025,06:03:34,105682,134,1308
08/04/2025,06:03:36,105303,132,1308
08/04/2025,06:03:38,105805,134,1308
08/04/2025,06:03:40,106204,134,1310
08/04/2025,06:03:42,105047,134,1308
08/04/2025,06:03:44,106184,132,1309
08/04/2025,06:03:46,105549,132,1308
08/04/2025,06:03:48,105825,134,1307
08/04/2025,06:03:50,105692,132,1308
08/04/2025,06:03:52,105343,132,1309
08/04/2025,06:03:54,105702,134,1309
08/04/2025,06:03:56,105313,134,1308
08/04/2025,06:03:58,105456,132,1309
08/04/2025,06:04:00,105416,134,1309
08/04/2025,06:04:02,106347,134,1309
08/04/2025,06:04:04,105426,132,1309
08/04/2025,06:04:06,105313,133,1309
08/04/2025,06:04:08,105702,134,1308
08/04/2025,06:04:10,105672,134,1307
08/04/2025,06:04:12,105323,134,1309
08/04/2025,06:04:14,105446,134,1310
08/04/2025,06:04:16,105313,134,1310
08/04/2025,06:04:18,105589,132,1310
08/04/2025,06:04:20,105559,134,1310
08/04/2025,06:04:22,105323,134,1311
08/04/2025,06:04:24,105067,134,1311
08/04/2025,06:04:26,104668,134,1306
08/04/2025,06:04:28,105087,134,1301
08/04/2025,06:04:30,104841,134,1302
08/04/2025,06:04:32,105087,134,1301
08/04/2025,06:04:34,104708,135,1301
08/04/2025,06:04:36,104841,134,1302
08/04/2025,06:04:38,104831,134,1302
08/04/2025,06:04:40,104605,135,1302
08/04/2025,06:04:42,104831,134,1302
08/04/2025,06:04:44,104841,135,1302
08/04/2025,06:04:46,104319,134,1302
08/04/2025,06:04:48,104708,134,1302
08/04/2025,06:04:50,104841,134,1302
08/04/2025,06:04:52,104718,134,1302
08/04/2025,06:04:54,104851,134,1302
08/04/2025,06:04:56,104339,135,1302
08/04/2025,06:04:58,104216,134,1303
08/04/2025,06:05:00,103960,135,1302
08/04/2025,06:05:02,104728,135,1302
08/04/2025,06:05:04,104206,134,1302
